Tenkiller Neo vs TNSMB for hybriddetective
Msaf1
Msaf14
Msaf17
Msaf5
Mdo3
Msaf6
Msaf29
Pop
238_11_GRSPB_018 ,  125135 173175 102102 129131 117117 108108 158178
239_11_GRSPB_019 ,  125135 173173 110112 125125 117117 108108 158186
240_11_GRSPB_021 ,  135161 173173 102112 129129 117117 108108 120120
241_11_GRSPB_022 ,  125135 173173 104108 127129 117117 108108 120178
242_11_GRSPB_023 ,  125175 173173 102112 129161 117117 108128 120196
243_11_GRSPB_024 ,  135161 175175 102102 127129 117117 110110 120178
244_11_GRSPB_025 ,  133161 173173 102112 127129 117117 110110 120178
245_11_GRSPB_026 ,  127135 173173 102112 129129 117117 108108 176196
247_11_GRSPB_028 ,  125125 175175 102102 131151 117117 108108 120120
248_11_GRSPB_029 ,  125135 173173 102110 129129 117117 108108 120158
249_11_GRSPB_030 ,  135167 173173 102102 129129 117117 106108 120186
250_12_GRSPB_001 ,  135135 173173 102102 129131 117117 108108 120120
251_12_GRSPB_002 ,  125135 173175 102112 129131 117117 108108 162194
252_12_GRSPB_003 ,  125171 173173 102112 129131 117117 106108 120188
253_12_GRSPB_004 ,  125127 173173 102112 129131 117117 108108 120178
254_12_GRSPB_005 ,  125135 173173 102112 129129 117117 108108 162162
255_12_GRSPB_006 ,  135135 173177 100102 129131 117117 108108 158178
256_12_GRSPB_007 ,  125135 173175 100100 129129 117117 108108 162162
257_12_GRSPB_008 ,  135181 173175 102102 129131 117117 108108 192194
258_12_GRSPB_009 ,  135161 171173 102102 129129 117117 106110 164194
259_12_GRSPB_010 ,  135171 173175 102112 129129 117117 108108 164164
260_12_GRSPB_069 ,  125125 173175 102102 129131 117117 108110 164176
261_12_GRSPB_070 ,  125135 175175 102102 129131 117117 108108 120176
262_12_GRSPB_071 ,  135171 173173 102108 125129 117117 108112 120176
263_12_GRSPB_072 ,  135161 173175 102112 129129 117117 106110 162164
264_12_GRSPB_073 ,  125125 173175 102110 129131 117117 108108 166196
265_12_GRSPB_074 ,  125125 173175 104106 125129 117117 108112 166178
266_12_GRSPB_075 ,  131135 173175 102102 129129 117117 108108 120200
267_12_GRSPB_076 ,  125125 173173 102112 129129 117117 108108 120158
268_12_GRSPB_077 ,  125135 171173 102106 129143 117117 108114 120120
269_12_GRSPB_078 ,  135135 173175 102102 129131 117117 108108 194196
270_12_GRSPB_079 ,  125161 173175 102102 129131 117117 106108 178186
271_12_GRSPB_082 ,  135135 171173 102102 129129 117117 108108 164168
272_12_GRSPB_083 ,  125135 173173 102112 129129 117117 108108 120164
273_12_GRSPB_084 ,  135181 173175 102102 129131 117117 108108 194196
